year,name,fips,type,Data_Value_Type,Census population,Number of PWS adjusting fluoride,Number of PWS consecutive to systems with optimal fluoride levels,Number of PWS providing fluoridated water,Number of PWS with fluoride below the recommended level,Number of PWS with naturally occurring fluoride at or above optimal levels,PWS population,PWS population receiving fluoridated water from PWS adjusting fluoride,PWS population receiving fluoridated water from PWS consecutive to systems with optimal fluoride levels,PWS population receiving fluoridated water from PWS with natural fluoride at or above the recommended level,PWS population receiving water from PWS with fluoride below the recommended level,Percentage of PWS population receiving fluoridated water,Percentage of PWS population receiving fluoridated water from PWS adjusting fluoride,Percentage of PWS population receiving fluoridated water from PWS consecutive to systems with optimal fluoride levels,Percentage of PWS population receiving fluoridated water from PWS with natural fluoride at or above the recommended level,Percentage of PWS population receiving water from PWS with less than the recommended level,Population on fluoridated drinking water systems,Total number of PWS
2020,Houston County,1069,Census,Population,107190,,,,,,,,,,,,,,,,,
2020,Houston County,1069,Consecutive,Number of PWS,,,2,,,,,,,,,,,,,,,
2020,Houston County,48225,Non-Fluoridated,Population,,,,,,,,,,,19103,,,,,,,
2020,Houston County,1069,Consecutive,Population,,,,,,,,,2050,,,,,,,,,
2020,Houston County,1069,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Houston County,1069,Fluoridated,Percent,,,,,,,,,,,,78.5,,,,,,
2020,Houston County,1069,Fluoridated,Population,,,,,,,,,,,,,,,,,71315,
2020,Houston County,1069,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Houston County,1069,Non-Fluoridated,Number of PWS,,,,,8,,,,,,,,,,,,,
2020,Houston County,1069,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Houston County,1069,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Houston County,1069,Consecutive,Percent,,,,,,,,,,,,,,2.3,,,,
2020,Howard County,31093,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Howard County,31093,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Howard County,31093,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Howard County,31093,Non-Fluoridated,Number of PWS,,,,,5,,,,,,,,,,,,,
2020,Howard County,31093,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,100,,
2020,Howard County,48227,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Howard County,31093,Total,Number of PWS,,,,,,,,,,,,,,,,,,5
2020,Howard County,31093,Total,Population,,,,,,,3532,,,,,,,,,,,
2020,Howard County,48227,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,48227,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Fluoridated,Population,,,,,,,,,,,,,,,,,0,
2020,Howard County,31093,Non-Fluoridated,Population,,,,,,,,,,,3532,,,,,,,
2020,Howard County,31093,Fluoridated,Percent,,,,,,,,,,,,0,,,,,,
2020,Howard County,29089,Total,Population,,,,,,,8109,,,,,,,,,,,
2020,Howard County,31093,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Howard County,31093,Census,Population,6496,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,31093,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Howard County,48227,Census,Population,34797,,,,,,,,,,,,,,,,,
2020,Howard County,29089,Total,Number of PWS,,,,,,,,,,,,,,,,,,6
2020,Howard County,29089,Non-Fluoridated,Population,,,,,,,,,,,5936,,,,,,,
2020,Howard County,29089,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,73.2,,
2020,Howard County,29089,Non-Fluoridated,Number of PWS,,,,,4,,,,,,,,,,,,,
2020,Howard County,29089,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Howard County,31093,Fluoridated,Number of PWS,,,,0,,,,,,,,,,,,,,
2020,Howard County,48227,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Howard County,48227,Non-Fluoridated,Number of PWS,,,,,4,,,,,,,,,,,,,
2020,Howard County,48227,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,5061,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Howard County,5061,Adjusted,Percent,,,,,,,,,,,,,40.6,,,,,
2020,Howard County,5061,Adjusted,Population,,,,,,,,5953,,,,,,,,,,
2020,Howard County,5061,Census,Population,12755,,,,,,,,,,,,,,,,,
2020,Howard County,5061,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Howard County,5061,Consecutive,Percent,,,,,,,,,,,,,,48.6,,,,
2020,Howard County,5061,Consecutive,Population,,,,,,,,,7130,,,,,,,,,
2020,Howard County,5061,Fluoridated,Number of PWS,,,,5,,,,,,,,,,,,,,
2020,Howard County,5061,Fluoridated,Percent,,,,,,,,,,,,97.7,,,,,,
2020,Howard County,5061,Fluoridated,Population,,,,,,,,,,,,,,,,,14335,
2020,Howard County,5061,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Howard County,5061,Natural,Percent,,,,,,,,,,,,,,,8.5,,,
2020,Howard County,5061,Natural,Population,,,,,,,,,,1252,,,,,,,,
2020,Howard County,5061,Non-Fluoridated,Number of PWS,,,,,1,,,,,,,,,,,,,
2020,Howard County,5061,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,2.3,,
2020,Howard County,5061,Non-Fluoridated,Population,,,,,,,,,,,338,,,,,,,
2020,Howard County,48227,Total,Population,,,,,,,29834,,,,,,,,,,,
2020,Howard County,48227,Total,Number of PWS,,,,,,,,,,,,,,,,,,6
2020,Howard County,48227,Non-Fluoridated,Population,,,,,,,,,,,29545,,,,,,,
2020,Howard County,48227,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,99,,
2020,Howard County,29089,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Howard County,48227,Natural,Population,,,,,,,,,,289,,,,,,,,
2020,Howard County,48227,Natural,Percent,,,,,,,,,,,,,,,1,,,
2020,Howard County,48227,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Howard County,48227,Fluoridated,Population,,,,,,,,,,,,,,,,,289,
2020,Howard County,48227,Fluoridated,Percent,,,,,,,,,,,,1,,,,,,
2020,Howard County,48227,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Howard County,48227,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,29089,Fluoridated,Population,,,,,,,,,,,,,,,,,2173,
2020,Howard County,29089,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Howard County,29089,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Howard County,18067,Adjusted,Population,,,,,,,,54289,,,,,,,,,,
2020,Howard County,18067,Census,Population,83619,,,,,,,,,,,,,,,,,
2020,Howard County,18067,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Howard County,18067,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,18067,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,18067,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Howard County,18067,Fluoridated,Percent,,,,,,,,,,,,97.7,,,,,,
2020,Howard County,18067,Fluoridated,Population,,,,,,,,,,,,,,,,,57943,
2020,Howard County,19089,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Howard County,18067,Natural,Percent,,,,,,,,,,,,,,,6.2,,,
2020,Howard County,18067,Natural,Population,,,,,,,,,,3654,,,,,,,,
2020,Howard County,18067,Non-Fluoridated,Number of PWS,,,,,9,,,,,,,,,,,,,
2020,Howard County,29089,Fluoridated,Percent,,,,,,,,,,,,26.8,,,,,,
2020,Howard County,19089,Non-Fluoridated,Number of PWS,,,,,4,,,,,,,,,,,,,
2020,Howard County,19089,Natural,Population,,,,,,,,,,629,,,,,,,,
2020,Howard County,19089,Natural,Percent,,,,,,,,,,,,,,,10.7,,,
2020,Howard County,19089,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Howard County,19089,Fluoridated,Population,,,,,,,,,,,,,,,,,4269,
2020,Howard County,19089,Fluoridated,Percent,,,,,,,,,,,,72.9,,,,,,
2020,Howard County,19089,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Howard County,19089,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,19089,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,19089,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Howard County,19089,Census,Population,9487,,,,,,,,,,,,,,,,,
2020,Howard County,19089,Adjusted,Population,,,,,,,,3640,,,,,,,,,,
2020,Howard County,18067,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,2.3,,
2020,Howard County,18067,Non-Fluoridated,Population,,,,,,,,,,,1370,,,,,,,
2020,Howard County,18067,Total,Number of PWS,,,,,,,,,,,,,,,,,,12
2020,Howard County,18067,Total,Population,,,,,,,59313,,,,,,,,,,,
2020,Howard County,18067,Adjusted,Percent,,,,,,,,,,,,,91.5,,,,,
2020,Howard County,18067,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Howard County,18067,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Howard County,5061,Total,Number of PWS,,,,,,,,,,,,,,,,,,6
2020,Howard County,24027,Fluoridated,Population,,,,,,,,,,,,,,,,,250517,
2020,Howard County,24027,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Howard County,24027,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Howard County,24027,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Howard County,24027,Non-Fluoridated,Number of PWS,,,,,1,,,,,,,,,,,,,
2020,Howard County,24027,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0.1,,
2020,Howard County,24027,Non-Fluoridated,Population,,,,,,,,,,,149,,,,,,,
2020,Howard County,24027,Total,Number of PWS,,,,,,,,,,,,,,,,,,2
2020,Howard County,24027,Total,Population,,,,,,,250666,,,,,,,,,,,
2020,Howard County,29089,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Howard County,29089,Adjusted,Percent,,,,,,,,,,,,,13.4,,,,,
2020,Howard County,29089,Adjusted,Population,,,,,,,,1089,,,,,,,,,,
2020,Howard County,29089,Census,Population,10144,,,,,,,,,,,,,,,,,
2020,Howard County,29089,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Howard County,29089,Consecutive,Percent,,,,,,,,,,,,,,13.4,,,,
2020,Howard County,29089,Consecutive,Population,,,,,,,,,1084,,,,,,,,,
2020,Howard County,19089,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,27.1,,
2020,Howard County,24027,Fluoridated,Percent,,,,,,,,,,,,99.9,,,,,,
2020,Howard County,5061,Total,Population,,,,,,,14673,,,,,,,,,,,
2020,Howard County,19089,Adjusted,Percent,,,,,,,,,,,,,62.2,,,,,
2020,Howard County,19089,Non-Fluoridated,Population,,,,,,,,,,,1586,,,,,,,
2020,Howard County,19089,Total,Number of PWS,,,,,,,,,,,,,,,,,,7
2020,Howard County,19089,Total,Population,,,,,,,5855,,,,,,,,,,,
2020,Howard County,24027,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Howard County,24027,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Howard County,24027,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Howard County,24027,Census,Population,332722,,,,,,,,,,,,,,,,,
2020,Howard County,24027,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Howard County,24027,Consecutive,Percent,,,,,,,,,,,,,,99.9,,,,
2020,Howard County,24027,Consecutive,Population,,,,,,,,,250517,,,,,,,,,
2020,Howard County,24027,Fluoridated,Number of PWS,,,,1,,,,,,,,,,,,,,
2020,Howell County,29091,Fluoridated,Population,,,,,,,,,,,,,,,,,0,
2020,Howell County,29091,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Howell County,29091,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Howell County,29091,Fluoridated,Percent,,,,,,,,,,,,0,,,,,,
2020,Howell County,29091,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Howell County,29091,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Howell County,29091,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Howell County,29091,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Howell County,29091,Total,Population,,,,,,,21873,,,,,,,,,,,
2020,Howell County,29091,Total,Number of PWS,,,,,,,,,,,,,,,,,,8
2020,Howell County,29091,Non-Fluoridated,Population,,,,,,,,,,,21873,,,,,,,
2020,Howell County,29091,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,100,,
2020,Howell County,29091,Fluoridated,Number of PWS,,,,0,,,,,,,,,,,,,,
2020,Howell County,29091,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Howell County,29091,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Howell County,29091,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Howell County,29091,Census,Population,39750,,,,,,,,,,,,,,,,,
2020,Howell County,29091,Non-Fluoridated,Number of PWS,,,,,8,,,,,,,,,,,,,
2020,Hubbard County,27057,Total,Number of PWS,,,,,,,,,,,,,,,,,,6
2020,Hubbard County,27057,Total,Population,,,,,,,5217,,,,,,,,,,,
2020,Hubbard County,27057,Adjusted,Number of PWS,,4,,,,,,,,,,,,,,,,
2020,Hubbard County,27057,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,1.9,,
2020,Hubbard County,27057,Adjusted,Percent,,,,,,,,,,,,,98.1,,,,,
2020,Hubbard County,27057,Non-Fluoridated,Population,,,,,,,,,,,100,,,,,,,
2020,Hubbard County,27057,Adjusted,Population,,,,,,,,5117,,,,,,,,,,
2020,Hubbard County,27057,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Hubbard County,27057,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Hubbard County,27057,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Hubbard County,27057,Census,Population,21380,,,,,,,,,,,,,,,,,
2020,Hubbard County,27057,Fluoridated,Percent,,,,,,,,,,,,98.1,,,,,,
2020,Hubbard County,27057,Fluoridated,Population,,,,,,,,,,,,,,,,,5117,
2020,Hubbard County,27057,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Hubbard County,27057,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Hubbard County,27057,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Hubbard County,27057,Non-Fluoridated,Number of PWS,,,,,2,,,,,,,,,,,,,
2020,Hubbard County,27057,Fluoridated,Number of PWS,,,,4,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Natural,Percent,,,,,,,,,,,,,,,98.5,,,
2020,Hudspeth County,48229,Total,Population,,,,,,,5015,,,,,,,,,,,
2020,Hudspeth County,48229,Total,Number of PWS,,,,,,,,,,,,,,,,,,6
2020,Hudspeth County,48229,Non-Fluoridated,Population,,,,,,,,,,,0,,,,,,,
2020,Hudspeth County,48229,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,0,,
2020,Hudspeth County,48229,Non-Fluoridated,Number of PWS,,,,,0,,,,,,,,,,,,,
2020,Hudspeth County,48229,Natural,Population,,,,,,,,,,4939,,,,,,,,
2020,Hudspeth County,48229,Natural,Number of PWS,,,,,,5,,,,,,,,,,,,
2020,Hudspeth County,48229,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Fluoridated,Percent,,,,,,,,,,,,100,,,,,,
2020,Hudspeth County,48229,Fluoridated,Population,,,,,,,,,,,,,,,,,5015,
2020,Hudspeth County,48229,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Consecutive,Percent,,,,,,,,,,,,,,1.5,,,,
2020,Hudspeth County,48229,Consecutive,Population,,,,,,,,,76,,,,,,,,,
2020,Hudspeth County,48229,Fluoridated,Number of PWS,,,,6,,,,,,,,,,,,,,
2020,Hudspeth County,48229,Census,Population,3196,,,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Natural,Number of PWS,,,,,,5,,,,,,,,,,,,
2020,Huerfano County,8055,Total,Number of PWS,,,,,,,,,,,,,,,,,,9
2020,Huerfano County,8055,Non-Fluoridated,Population,,,,,,,,,,,1085,,,,,,,
2020,Huerfano County,8055,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,23.1,,
2020,Huerfano County,8055,Non-Fluoridated,Number of PWS,,,,,3,,,,,,,,,,,,,
2020,Huerfano County,8055,Natural,Population,,,,,,,,,,896,,,,,,,,
2020,Huerfano County,8055,Natural,Percent,,,,,,,,,,,,,,,19,,,
2020,Huerfano County,8055,Total,Population,,,,,,,4703,,,,,,,,,,,
2020,Huerfano County,8055,Fluoridated,Population,,,,,,,,,,,,,,,,,3617,
2020,Huerfano County,8055,Fluoridated,Number of PWS,,,,6,,,,,,,,,,,,,,
2020,Huerfano County,8055,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Census,Population,6810,,,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Adjusted,Population,,,,,,,,2722,,,,,,,,,,
2020,Huerfano County,8055,Adjusted,Percent,,,,,,,,,,,,,57.9,,,,,
2020,Huerfano County,8055,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Huerfano County,8055,Fluoridated,Percent,,,,,,,,,,,,76.9,,,,,,
2020,Hughes County,40063,Total,Population,,,,,,,12194,,,,,,,,,,,
2020,Hughes County,40063,Total,Number of PWS,,,,,,,,,,,,,,,,,,10
2020,Hughes County,40063,Non-Fluoridated,Population,,,,,,,,,,,12194,,,,,,,
2020,Hughes County,40063,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,100,,
2020,Hughes County,40063,Non-Fluoridated,Number of PWS,,,,,10,,,,,,,,,,,,,
2020,Hughes County,40063,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Hughes County,40063,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Hughes County,40063,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Hughes County,40063,Fluoridated,Percent,,,,,,,,,,,,0,,,,,,
2020,Hughes County,40063,Fluoridated,Number of PWS,,,,0,,,,,,,,,,,,,,
2020,Hughes County,40063,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Hughes County,40063,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Hughes County,40063,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Hughes County,40063,Census,Population,13334,,,,,,,,,,,,,,,,,
2020,Hughes County,40063,Adjusted,Population,,,,,,,,,,,,,,,,,,
2020,Hughes County,40063,Adjusted,Percent,,,,,,,,,,,,,,,,,,
2020,Hughes County,40063,Fluoridated,Population,,,,,,,,,,,,,,,,,0,
2020,Hughes County,40063,Adjusted,Number of PWS,,0,,,,,,,,,,,,,,,,
2020,Humboldt County,32013,Adjusted,Population,,,,,,,,250,,,,,,,,,,
2020,Humboldt County,32013,Adjusted,Percent,,,,,,,,,,,,,2.3,,,,,
2020,Humboldt County,32013,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Total,Population,,,,,,,6411,,,,,,,,,,,
2020,Humboldt County,19091,Non-Fluoridated,Number of PWS,,,,,5,,,,,,,,,,,,,
2020,Humboldt County,19091,Non-Fluoridated,Population,,,,,,,,,,,1557,,,,,,,
2020,Humboldt County,19091,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,24.3,,
2020,Humboldt County,32013,Census,Population,17283,,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Natural,Population,,,,,,,,,,468,,,,,,,,
2020,Humboldt County,19091,Total,Number of PWS,,,,,,,,,,,,,,,,,,8
2020,Humboldt County,32013,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Humboldt County,32013,Fluoridated,Percent,,,,,,,,,,,,2.3,,,,,,
2020,Humboldt County,32013,Total,Population,,,,,,,11078,,,,,,,,,,,
2020,Humboldt County,32013,Fluoridated,Number of PWS,,,,1,,,,,,,,,,,,,,
2020,Humboldt County,19091,Natural,Percent,,,,,,,,,,,,,,,7.3,,,
2020,Humboldt County,32013,Fluoridated,Population,,,,,,,,,,,,,,,,,250,
2020,Humboldt County,32013,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Humboldt County,32013,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Humboldt County,32013,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Humboldt County,32013,Non-Fluoridated,Number of PWS,,,,,9,,,,,,,,,,,,,
2020,Humboldt County,32013,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,97.7,,
2020,Humboldt County,32013,Non-Fluoridated,Population,,,,,,,,,,,10828,,,,,,,
2020,Humboldt County,32013,Total,Number of PWS,,,,,,,,,,,,,,,,,,10
2020,Humboldt County,32013,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Natural,Number of PWS,,,,,,2,,,,,,,,,,,,
2020,Humboldt County,19091,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Fluoridated,Percent,,,,,,,,,,,,75.7,,,,,,
2020,Humboldt County,6023,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Humboldt County,6023,Adjusted,Percent,,,,,,,,,,,,,49.1,,,,,
2020,Humboldt County,6023,Adjusted,Population,,,,,,,,43904,,,,,,,,,,
2020,Humboldt County,6023,Census,Population,136351,,,,,,,,,,,,,,,,,
2020,Humboldt County,6023,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Humboldt County,6023,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Humboldt County,6023,Fluoridated,Number of PWS,,,,2,,,,,,,,,,,,,,
2020,Humboldt County,6023,Fluoridated,Percent,,,,,,,,,,,,49.1,,,,,,
2020,Humboldt County,6023,Fluoridated,Population,,,,,,,,,,,,,,,,,43904,
2020,Humboldt County,6023,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Humboldt County,6023,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Humboldt County,19091,Fluoridated,Population,,,,,,,,,,,,,,,,,4854,
2020,Humboldt County,6023,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Humboldt County,6023,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,50.9,,
2020,Humboldt County,6023,Non-Fluoridated,Population,,,,,,,,,,,45512,,,,,,,
2020,Humboldt County,6023,Total,Number of PWS,,,,,,,,,,,,,,,,,,38
2020,Humboldt County,6023,Total,Population,,,,,,,89415,,,,,,,,,,,
2020,Humboldt County,19091,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Adjusted,Percent,,,,,,,,,,,,,68.4,,,,,
2020,Humboldt County,19091,Adjusted,Population,,,,,,,,4385,,,,,,,,,,
2020,Humboldt County,19091,Census,Population,9595,,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Humboldt County,19091,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Humboldt County,6023,Non-Fluoridated,Number of PWS,,,,,36,,,,,,,,,,,,,
2020,Humboldt County,6023,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Humboldt County,32013,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Humphreys County,28053,Fluoridated,Population,,,,,,,,,,,,,,,,,4324,
2020,Humphreys County,47085,Consecutive,Number of PWS,,,0,,,,,,,,,,,,,,,
2020,Humphreys County,47085,Consecutive,Percent,,,,,,,,,,,,,,,,,,
2020,Humphreys County,47085,Consecutive,Population,,,,,,,,,,,,,,,,,,
2020,Humphreys County,47085,Fluoridated,Number of PWS,,,,1,,,,,,,,,,,,,,
2020,Humphreys County,47085,Fluoridated,Percent,,,,,,,,,,,,60.4,,,,,,
2020,Humphreys County,47085,Fluoridated,Population,,,,,,,,,,,,,,,,,7234,
2020,Humphreys County,47085,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Humphreys County,28053,Fluoridated,Percent,,,,,,,,,,,,60.7,,,,,,
2020,Humphreys County,47085,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Humphreys County,47085,Non-Fluoridated,Number of PWS,,,,,2,,,,,,,,,,,,,
2020,Humphreys County,47085,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,39.6,,
2020,Humphreys County,47085,Non-Fluoridated,Population,,,,,,,,,,,4734,,,,,,,
2020,Humphreys County,47085,Total,Number of PWS,,,,,,,,,,,,,,,,,,3
2020,Humphreys County,47085,Total,Population,,,,,,,11969,,,,,,,,,,,
2020,Humphreys County,28053,Natural,Number of PWS,,,,,,0,,,,,,,,,,,,
2020,Humphreys County,47085,Census,Population,18974,,,,,,,,,,,,,,,,,
2020,Humphreys County,47085,Adjusted,Population,,,,,,,,7234,,,,,,,,,,
2020,Humphreys County,47085,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Humphreys County,47085,Adjusted,Number of PWS,,1,,,,,,,,,,,,,,,,
2020,Humphreys County,47085,Adjusted,Percent,,,,,,,,,,,,,60.4,,,,,
2020,Humphreys County,28053,Natural,Population,,,,,,,,,,0,,,,,,,,
2020,Humphreys County,28053,Non-Fluoridated,Number of PWS,,,,,7,,,,,,,,,,,,,
2020,Humphreys County,28053,Non-Fluoridated,Percent,,,,,,,,,,,,,,,,39.3,,
2020,Humphreys County,28053,Adjusted,Percent,,,,,,,,,,,,,60.2,,,,,
2020,Humphreys County,28053,Natural,Percent,,,,,,,,,,,,,,,0,,,
2020,Humphreys County,28053,Adjusted,Population,,,,,,,,4290,,,,,,,,,,
2020,Humphreys County,28053,Adjusted,Number of PWS,,2,,,,,,,,,,,,,,,,
2020,Humphreys County,28053,Consecutive,Number of PWS,,,1,,,,,,,,,,,,,,,
2020,Humphreys County,28053,Consecutive,Percent,,,,,,,,,,,,,,0.5,,,,
2020,Humphreys County,28053,Consecutive,Population,,,,,,,,,34,,,,,,,,,
2020,Humphreys County,28053,Fluoridated,Number of PWS,,,,3,,,,,,,,,,,,,,
2020,Humphreys County,28053,Non-Fluoridated,Population,,,,,,,,,,,2804,,,,,,,
2020,Humphreys County,28053,Total,Number of PWS,,,,,,,,,,,,,,,,,,10
2020,Humphreys County,28053,Total,Population,,,,,,,7128,,,,,,,,,,,
2020,Humphreys County,28053,Census,Population,7715,,,,,,,,,,,,,,,,,
2020,Hunt County,48231,Natural,Percent,,,,,,,,,,,,,,,7,,,
2020,Hunt County,48231,Total,Population,,,,,,,108940,,,,,,,,,,,
2020,Hunt County,48231,Total,Number of PWS,,,,,,,,,,,,,,,,,,34
2020,Hunt County,48231,Non-Fluoridated,Population,,,,,,,,,,,52264,,,,,,,
